title,label
Mutasi Para Pejabat Eselon Iii di Lingkungan Direktorat Jenderal Pajak Departemen Keuangan,"Ditjen Pajak, Mutasi Eselon Iii, Kepegawaian"
Syarat dan Tatacara Pelaksanaan Jaminan Pemerintah Terhadap Kewajiban Pembayaran Bank Umum.,"Bank Umum, Jaminan Pemerintah, Kewajiban Pembayaran"
Pemberian Restitusi/Pembebasan Pajak Pertambahan Nilai dan/atau Pajak Penjualan atas Barang Mewah Kepada Perwakilan Negara Asing Serta Pejabat/Tenaga Ahlinya.,"Pajak Pertambahan Nilai, Korps Diplomatik, Restitusi/Pembebasan"
Perubahan Lampiran I dan Ii Keputusan Menteri Keuangan Ri Nomor : 294/KMK.09/1993 tentang Panitia Urusan Piutang Negara.,"Panitia Urusan Piutang Negara, Wewenang"
"Penetapan Sebagai Kawasan Berikat dan Pemberian Persetujuan Penyelenggara Kawasan Berikat (Pkb) Merangkap Pengusaha pada Kawasan Berikat (Pdkb) Pt. Yamaha Musical Indonesia yang Terletak di Jl.Rembang Industri I/36, Kawasan Industri Rembang Pasuruan","Kawasan Berikat, Pt. Yamaha Musical Indonesia"
Perubahan atas Pp No. 46 Tahun 1994 tentang Pembayaran Pajak Penghasilan Bagi Orang Pribadi yang Akan Bertolak Ke Luar Negeri Sebagaimana Diubah dengan Pp. No. 57 Tahun 1996,"Fiskal Luar Negeri, Pembayaran, Pajak Penghasilan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 26 Januari Sampai dengan 1 Pebruari 1998","Dasar Pelunasan, Bea Masuk, Nilai Kurs"
Pengangkatan Tambahan Anggota Direksi Perusahaan Perseroan      (Persero) Pt. Bahana Pembinaan Usaha Indonesia,"Direksi, Pengangkatan, Pt. Bahana Pembinaan Usaha Indonesia"
Perubahan Kepmenkeu No.36/KMK.01/1997 tentang Keringanan Bea Masuk Terhadap Impor Bagian dan Perlengkapan Tertentu Kenderaan Bermotor untuk Tujuan Perakitan dan atau Pembuatan Kenderaan Bermotor,"Kendaraan Bermotor, Bea Masuk, Keringanan"
Pencabutan Kepmenkeu No. 404/KMK.01/1996 tentang Pembebasan Bea Masuk atas Impor Mobil dalam Rangka Program Mobil Nasional,"Mobil Nasional, Pembebasan, Bea Masuk"
Perubahan Keputusan Menteri Keuangan Ri Nomor :507/KMK.04/1996 tentang Penilaian Kembali Aktiva Tetap Perusahaan.,"Perusahaan, Penilaian Kembali, Aktiva Tetap"
Penurunan Tarip Bea Masuk atas Impor Produk Tertentu.,"Produk Tertentu, Penurunan, Bea Masuk"
Penurunan Tarip Bea Masuk Beberapa Produk Pertanian Tertentu.,"Penurunan, Bea Masuk, Produk Pertanian Tertentu"
Perubahan Keputusan Menteri Keuangan No.220/KMK.017/1993 tentang Bank Umum,"Bank Umum, Perubahan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Pajak Penjualan Barang dan Jasa, Pajak Penjualan  atas Barang Mewah, Pajak Ekspor dan Pajak Penghasilan yang Berlakuuntuk Tanggal 19 Sampai dengan Tanggal 25 Januari 1998.","Nilai Kurs, Bea Masuk, Dasar Pelunasan"
Perusahaan Umum (Perum).,Perusahaan Umum
Perusahaan Perseroan (Persero).,Perusahaan Perseroan
Pemberhentian dan Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan (Perseroan) Pt. Asabri,"Pengangkatan, Pt. Asabri, Direksi"
Pembebasan Bea Masuk atas Impor Bahan Baku/Penolong untuk Industri Makanan dan Minuman Serta Industri Kemasan Makanan/Minuman,"Bahan Baku, Makanan/Minuman, Bea Masuk"
Pemberhentian dan Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan (Persero) Pt. Survai Udara Penas,"Direksi, Pt. Survai Udara Penas, Pengangkatan"
Pemberhentian dan Pengangkatan Anggota-Anggota Komisaris Perusahaan Perseroan (Persero) Pt. Survai Udara Penas,"Pengangkatan, Pt. Survai Udara Penas, Komisaris"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 12 Sampai dengan 18 Januari 1998","Bea Masuk, Dasar Pelunasan, Nilai Kurs"
Pemberhentian dan Pengangkatan Anggota-Anggota Direksi Perusahaan Perseroan (Persero) Pt. Reasuransi Umum Indonesia,"Pengangkatan, Direksi, Pt. Reasuransi Umum Indonesia"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Pajak Penjualan Brang dan Jasa dan Pajak Penjualan atas Barang Mewah, Pajak Ekspor, dan Pajak Penghasilan yang Berlaku untuk Tanggal 5 S/D 11 Januari 1998.","Pengangkatan, Komisaris, Pt. Bhanda Ghara Reksa"
Sekretariat Badan Penyelesaian Sengketa Pajak.,"Badan Penyelesaian Sengketa Pajak, Sekretariat"
Penyelesaian Barang-Barang yang Menjadi Milik Negara di Kantor Inspeksi Tipe B Djbc Tanjung Balai Karimun,"Barang Yang Menjadi Milik Negara, Penyelesaian"
Pembebasan Bea Masuk atas Impor Bahan Baku/Sub Komponen/Bahan Penolong untuk Pembuatan Komponen Elektronika,"Komponen Elektronika, Bahan Baku, Bea Masuk"
Perubahan atas Keputusan Menteri Keuangan No. 76/KMK.013/1995 tentang Laporan Keuangan Dana Pensiun,"Perubahan, Dana Pensiun, Laporan Keuangan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph untuk Tanggal 29 Desember 1997 Sampai dengan 4 Januari 1998","Dasar Pelunasan, Nilai Kurs, Bea Masuk"
Pelimpahan Wewenang Penerbitan Surat Kuasa Umum Kepada Kepala Kantor Pelayanan Pajak Bumi dan Bangunan,"Pelimpahan Wewenang, Surat Kuasa Umum, Penerbitan"
Tata Cara Pengenaan Bea Perolehan Hak atas Tanah dan Bangunan Karena Pemberian Hak Pengelolaan,"Hak Atas Tanah Dan Bangunan, Bea Perolehan, Hak Pengelolaan"
Tatacara Pengenaan Bea Perolehan Hak atas Tanah dan Bangunan Karena Hibah Wasiat,"Bea Perolehan, Hibah Wasiat, Hak Atas Tanah Dan Bangunan"
Tatacara Pelaporan atau Pemberitahuan Bea Perolehan Hak atas Tanah dan Bangunan,"Hak Atas Tanah Dan Bangunan, Bea Perolehan, Pelaporan"
Pembagian Hasil Penerimaan Bea Perolehan Hak atas Tanah dan Bangunan Bagian Pemerintah Pusat,"Tatacara Pembagian, Bea Perolehan, Hak Atas Tanah Dan Bangunan"
Penggunaan Hasil Penerimaan Bea Perolehan Hak atas Tanah dan Bangunan Bagian Pemerintah Pusat,"Bea Perolehan, Hak Atas Tanah Dan Bangunan, Penggunaan"
Tata Cara Pengembalian Kelebihan Pembayaran Bea Perolehan Hak atas Tanah dan Bangunan,"Hak Atas Tanah Dan Bangunan, Bea Perolehan, Pengembalian"
Penunjukan Tempat dan Tatacara Pembayaran Bea Perolehan Hak atas Tanah dan Bangunan,"Pembayaran, Bea Perolehan, Hak Atas Tanah Dan Bangunan"
Badan atau Perwakilan Organisasi Internasional yang Tidak Dikenakan Bea Perolehan Hak atas Tanah dan Bangunan,"Bea Perolehan, Pengecualian, Hak Atas Tanah Dan Bangunan"
"Perubahan Kepmenkeu Nomor : 609/KMK.04/1994 tentang Penyelenggaraan Pembukuan dalam Bahasa Asing  dan Mata Uang Selain Rupiah Bagi Wajib Pajak dalam Rangka Pma, Kontrak Karya, Kontrak Bagi Hasil, dan Kegiatan Usaha atau Badan Lain","Penanaman Modal Asing, Pembukuan, Bahasa Asing"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 22 Sampai dengan 28 Desember 1997","Bea Masuk, Dasar Pelunasan, Nilai Kurs"
Penetapan Tarip Cukai Minuman Mengandung Etil Alkohol dan Konsentrat yang Mengandung Etil Alkohol,"Penetapan, Etil Alkohol, Tarip Cukai"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 15 Sampai dengan 21 Desember 1997","Bea Masuk, Dasar Pelunasan, Nilai Kurs"
Perubahan Keputusan Menteri Keuangan No. 110/KMK.05/1997 tentang Penyelesaian Barang yang Menjadi Milik Negara.,"Barang Yang Menjadi Milik Negara, Penyelesaian"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn atas Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 8 Sampai dengan 14 Desember 1997","Bea Masuk, Nilai Kurs, Dasar Pelunasan"
Perdagangan Berjangka Komoditi,"Perdagangan Berjangka, Komoditi"
"Pembebasan dan Pengembalian Bea Masuk dan atau Cukai Serta Ppn dan Ppn Barang Mewah Tidak Dipungut atas Impor Barang dan atau Bahan untuk Diolah, Dirakit atau Dipasang pada Barang Lain dengan Tujuan untuk Diekspor dan Pengawasannya","Bea Masuk, Tujuan Ekspor, Pembebasan, Barang Rakitan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 1 Sampai 7 Desember 1997","Nilai Kurs, Bea Masuk, Dasar Pelunasan"
Penyempurnaan Ketentuan-Ketentuan Umum untuk Menginterpretasi  pada Harmonized System Serta Penyempurnaan Klasifikasi dan Perubahan Tarip Bea Masuk atas Impor Barang Tertentu Sebagaimana Dimaksud dalam Kepmenkeu No. 440/KMK.05/1996,"Barang, Bea Masuk, Sistim Klasifikasi"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn atas Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 24 Sampai dengan 30 Nopember 1997","Dasar Pelunasan, Bea Masuk, Nilai Kurs"
Penerimaan Negara Bukan Pajak,Penerimaan Negara Bukan Pajak
"Pengenaan Bea Masuk Anti Dumping Sementara Terhadap Impor Batang dan Batang Kecil, Dicanai Panas dalam Gulungan Berputaran Tidak Teratur Dari Baja Bukan Paduan (Wire Rob)","Bea Masuk, Wire Rod, Anti Dumping"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Atasbarang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 17 Sampai dengan 22 Nopember 1997","Bea Masuk, Nilai Kurs, Dasar Pelunasan"
"Pembebasan Bea Masuk atas Impor Suku Cadang, Komponen dan Peralatan untuk Perbaikan dan Pemeliharaan Pesawat Terbang","Peralatan Pesawat Terbang, Bea Masuk, Pembebasan"
"Bentuk, Ukuran, Warna, Isi dan Teks Stiker Pajak Pertambahan Nilai atas Penyerahan Rekaman Video","Stiker Pajak, Bentuk"
Tatacara Penggunaan Stiker dalam Pemunguatan dan Pelunasan Pajak Pertambahan Nilai atas Penyerahan Rekaman Video,"Rekaman Video, Pajak Pertambahan Nilai"
Ketentuan Pemberian Uang Ganjaran Kepada Mereka yang Telah Memberikan Jasa dalam Penyelesaian Tindak Pidana dan Pelanggaran Administrasikepabeanan dan Cukai,"Tindak Pidana Kepabeanan, Penyelesaian, Uang Ganjaran"
Penyelesaian Barang-Barang yang Menjadi Milik Negaradi Kantor Inspeksi Tipe D Djbc Sekupang,"Pemusnahan, Barang Yang Menjadi Milik Negara"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn atas Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 10 Sampai dengan 16 Nopember 1997","Dasar Pelunasan, Nilai Kurs, Bea Masuk"
Penyempurnaan Lampiran Keputusan Menteri Keuangan Nomor : 94/KMK.01/1997 Tanggal 28 Pebruari 1997,"Penetapan, Bea Masuk, Skema Cept"
"Perubahan atas Keputusan Menteri Keuangan No : 450/KMK.04/1997 tentang Penunjukan Pemungut Pajak Penghasilan Pasal 22, Sifat dan Besarnya Pungutan Serta Tatacara Penyetoran dan Pelaporannya","Pajak Penghasilan Pasal 22, Penunjukan, Pemungut"
Pengenaan Pajak Pertambahan Nilai 0% (Nol Percent) yang Dipercepat atas Ekspor yang Dilakukan oleh Perusahaan Eksportir Tertentu dan Ketentuan-Ketentuan Mengenai Restitusinya,"Ppn 0%, Pengenaan, Prusahaan Eksportir Tertentu"
Penyempurnaan Keputusan Menteri Keuangan Nomor : 291/KMK.05/1997 tentang Kawasan Berikat,Kawasan Berikat
"Pembebasan Bea Masuk atas Impor Mesin, Barang dan Bahan dalam Rangka Pembangunan Industri/Industri Jasa","Mesin, Bea Masuk, Pembebasan"
"Penyempurnaan Keputusan Menteri Keuangan Nomor : 297/KMK.01/1997, tentang Pembebasan Bea Masuk atas Impor Mesin Barang dan Bahan dalam Rangka Pembangunan Industri/Industri Jasa","Bea Masuk, Pembebasan, Mesin"
Penurunan Tarip Pajak Ekspor atas Komoditi Tertentu,"Pajak Ekspor, Komoditi Tertentu, Penetapan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 2 Sampai dengan 9 Nopember 1997","Dasar Pelunasan, Bea Masuk, Nilai Kurs"
Perubahan atas Peraturan Pemerintah Nomor 33 Tahun 1996 tentang Tempat Penimbunan Berikat.,"Tempat Penimbunan Berikat, Perubahan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlau untuk Tanggal 27 Oktober Sampai dengan 2 Nopember 1997","Nilai Kurs, Bea Masuk, Dasar Pelunasan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn atas Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 20 Sampai 26 Oktober 1997","Nilai Kurs, Bea Masuk, Dasar Pelunasan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 13 Sampai dengan 19 Oktober 1997","Nilai Kurs, Bea Masuk, Dasar Pelunasan"
Pemusnahan Barang-Barang yang Menjadi Milik Negara di Kantor Inspeksi Tipe A Djbc Soekarno-Hatta I,"Barang Yang Menjadi Milik Negara, Pemusnahan"
"Pembentukan Kantor Akuntansi Regional Bandar Lampung, Kupang, Ambon dan Jayapura","Kantor Akuntansi Regional, Pembentukan"
Pemusnahan Barang-Barang yang Menjadi Milik Negara di  Kantor Inspeksi Tipe A Djbc Soekarno - Hatta I,"Barang Yang Menjadi Milik Negara, Pemusnahan"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa, Ppn atas Barang Mewah, Pajak Ekspor dan Pph yang Berlaku untuk Tanggal 6 Sampai Tanggal 12 Oktober 1997","Nilai Kurs, Bea Masuk, Dasar Pelunasan"
Ketenagakerjaan.,Ketenagakerjaan
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa Ppn atas Barang Mewah, Pajak Ekspor dan Pph yang Berlaku Dari Tanggal 1 Sampai dengan 5 Oktober 1997","Bea Masuk, Nilai Kurs, Dasar Pelunasan"
Penyelesaian Barang yang Menjadi Milik Negara di Kantor Pusat Direktorat Jenderal Bea dan Cukai,"Barang Yang Menjadi Milik Negara, Penyelesaian"
Perhitungan Besarnya Pemberian Imbalan Bunga Kepada Wajib Pajak atas Kelebihan Pembayaran yang Dikembalikan Karena Keputusan Keberatan atas Putusan Banding,"Tatacara Pemberian, Wajib Pajak, Imbalan Bunga"
"Pengenaan Bea Masuk Anti Dumping Terhadap Impor Produk Canai Lantaian Dari Baja Bukan Paduan Dicanai Panas, Tidak Dipalut, Tidak Disepuh atau Tidak Dilapisi dalam Bentuk Gulungan atau Bukan atau Bukan Gulungan (Hot Roll Coiled/Plate)","Anti Dumping, Hot Roll Coile/Plate, Bea Masuk"
Pengelolaan Lingkungan Hidup.,"Lingkungan Hidup, Pengelolaan"
Perubahan Tarip Bea Masuk atas Impor Barang Tertentu,"Sistim Klasifikasi, Bea Masuk, Barang"
Penyempurnaan Klasifikasi dan Perobahan Tarip Bea Masuk atas Impor Barang Tertentu,"Sistim Klasifikasi, Barang, Bea Masuk"
Pemilikan Saham Perusahaan Efek oleh Pemodal Asing,"Pemilikan, Saham Perusahaan Efek, Pemodal Asing"
"Penggunaan Customs  Bond Sebagai Jaminan untuk Pembayaran Bea Masuk, Cukai, Denda Administrasi dan Pajak dalam Rangka Impor","Kewajiban Pabean, Jaminan Pembayaran, Customs Bond"
Tata Cara Pengajuan Keberatan Kepabeanan dan Cukai,"Kepabeanan, Tatacara, Pengajuan Keberatan"
"Penggunaan Jaminan Hari Tua  untuk Menjamin Pembayaran Bea Masuk, Cukai, Denda Administrasi dan Pajak dalam Rangka Impor","Jaminan Hari Tua, Pembayaran Bea Masuk, Denda Administrasi"
Penetapan Santunan dan Sumbangan Wajib Dana Kecelakaan Lalu Lintas Jalan,"Pemberian Kuasa, Sko"
Pembelian Saham oleh Pemodal Asing Melalui Pasar Modal,"Pemodal Asing, Saham, Pembelian"
Penata Usahaan Data Obyek Pajak Bumi dan Bangunan Pertambangan Migas dan Panas Bumi Serta Pembayarannya.,"Penatausahaan, Pajak Bumi Dan Bangunan, Pertambangan Minyak Bumi Dan Gas Bumi"
"Penunjukan Pemungut Pajak Penghasilan Pasal 22, Sifat dan Besarnya Pungutan dan Tata Cara Penyetoran dan Pelaporannya.","Pemungut, Pph Pasal 22, Penunjukan"
Penggantian Pejabat yang Diberi Kuasa untuk atas Nama Menteri Keuangan Menandatangani Surat Keputusan Otorisasi (Sko) atas Beban Apbn Tahun Anggaran 1997/1998 Bagian Xvi (Rutin/Pembangunan),"Sko, Pemberian Kuasa"
Penyelesaian Barang yang Menjadi Milik Negara di Kantor Inspeksi Tipe A Djbc Batam,"Barang Yang Menjadi Milik Negara, Penyelesaian"
Pelelangan Barang yang Menjadi Milik Negara di Kantor Inspeksi Tipe A Ditjen Bea dan Cukai Tanjung Perak,"Pelelangan, Barang Milik Negara"
"Pembebasan Bea Masuk atas Impor Bahan Baku, Mesin-Mesin, Alat- Alat Perlengkapan Serta Suku Cadang untuk Pembuatan dan Pemeliharaan Kapal Laut dan Alat Apung Selain Kapal Pesiar dan Kapal Olah Raga","Kapal Laut, Bea Masuk, Alat Perlengkapan"
Pemberian Pembebasan Bea Masuk atas Impor Bahan Baku/Bahan Penolong dan Bagian/Komponen untuk Perakitan Mesin dan Motor Berputar.,"Mesin/Motor Berputar, Bahan Baku, Bea Masuk"
Pelelangan Barang-Barang Milik Negara di Kantor Inspeksi Tipe A Djbc Batam,"Barang Milik Negara, Penyelesaian, Kantor Pelayanan Djbc Batam"
Perubahan Lampiran Ii Keputusan Menteri Keuangan No.644/KMK.04/1994 tentang Macam dan Jenis Barang Kena Pajak yang Tergolong Mewah Selain Kenderaan Bermotor yang Dikenakan  Pajak Penjualan Barang Mewah.,"Pajak Penjualan Atas Barang Mewah, Jenis Barang"
Pemusnahan Barang-Barang yang Menjadi Milik Negara di Kantor Inspeksi Type A Djbc Medan,"Pemusnahan, Barang Yang Menjadi Milik Negara"
Tata Cara Pembayaran Subsidi Pupuk,"Pembayaran, Pupuk, Subsidi"
Harga Pembelian Pemerintah dan Biaya Distribusi Pupuk Urea Produksi dalam Negeri untuk Sektor Pertanian,"Harga Pembelian, Pupuk Urea"
Anggaran Biaya dan Pendapatan Badan Urusan Logistik Tahun Anggaran 1997/1998,"Bulog, Anggaran Biaya Dan Pendapatan"
Penghapusan Piutang Pajak di Kantor Wilayah Vi Direktorat Jenderal Pajak Jakarta Khusus,"Penghapusan, Kanwil Vi Pajak, Piutang Pajak"
Penghapusan Piutang Pajak di Kantor Wilayah Xiii Direktorat Jenderal Pajak Sulutteng,"Kanwil Xiii Pajak, Piutang Pajak, Penghapusan"
Penghapusan Piutang Pajak Dikantor Wilayah Iii Direktorat Jenderal Pajak Sumatera Bagian Selatan,"Piutang Pajak, Penghapusan, Kanwil Iii Pajak"
Penghapusan Piutang Pajak Dikantor Wilayah Vii Direktorat Jenderal Pajak Jawa Barat,"Penghapusan, Kanwil Ix Pajak, Piutang Pajak"
Penghapusan Piutang Pajak Dikantor Wilayah Ix Direktorat Jenderal Pajak Jawa Timur,"Piutang Pajak, Kanwil Ix Pajak, Penghapusan"
Penghapusan Piutang Pajak Dikantor Wilayah Viii Direktorat Jenderal Pajak Jateng dan di Yogyakarta,"Penghapusan, Piutang Pajak, Kanwil Viii Pajak"
Jenis dan Penyetoran Penerimaan Negara Bukan Pajak.,"Jenis, Penerimaan Negara Bukan Pajak"
Ketentuan Pemindahtanganan Barang Modal Bagi Perusahaan Penanam Modal Asing ( Pma ) /Penanaman Modal dalam Negeri (Pmdn) dan Perusahaan Non Pma / Pmdn,"Pma/Pmdn, Barang Modal, Pemindahtanganan"
Pembebasan Bea Masuk atas Impor Mesin Barang dan Bahan dalam Rangka Pembangunan Industri / Industri Jasa,"Mesin, Pembebasan, Bea Masuk"
Penyempurnaan Lampiran Kepmenkeu No. 440/KMK.05/1996 tentang Penempatan Sistim Klasifikasi Barang dan Besarnya Tarip Bea Masuk atas Barang Impor,"Bea Masuk, Barang, Sistim Klasifikasi"
Perubahan Tarif  Bea Masuk atas Impor Barang Tertentu,"Bea Masuk, Sistim Klasifikasi, Barang"
Kawasan Berikat,Kawasan Berikat
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa dan Ppn Barang Mewah dan Pph untuk Bulan Juli, Agustus, dan September 1997","Dasar Pelunasan, Nilai Kurs, Bea Masuk"
Penghapusan Piutang Pajak Dikantor Wilayah Ii Direktorat Jenderal Pajak Sumatera Bagian Tengah,"Kanwil Ii Pajak, Piutang Pajak, Penghapusan"
"Penghapusan Piutang Pajak Dikantor Wilayah Xiv Direktorat Jenderal Pajak Bali, Ntb, Ntt dan Timor Timur","Piutang Pajak, Kanwil Xiv Pajak, Penghapusan"
Penghapusan Piutang Pajak Dikantor Wilayah I Direktorat Jenderal Pajak Sumatera Bagian Utara,"Penghapusan, Kanwil I Pajak Sumatera Utara, Piutang Pajak"
Penghapusan Piutang Pajak Dikantor Wilayah V Direktorat Jenderal Pajak Jakarta Raya Ii,"Piutang Pajak, Kanwil V Jakarta, Penghapusan"
Uang Pendidikan dan Latihan dalam Lingkungan Badan Pendidikan dan Pelatihan Keuangan (Bppk) Dep. Keuangan dalam Rangka Penyelenggaraan Pendidikan Program Diploma Bidang Keuangan dan Pendidikan dan Latihan Keuangan,"Uang Pendidikan, Badan Pendidikan Dan Pelatihan Keuangan"
Penyempurnaan Klasifikasi dan Perubahan Tarip Bea Masuk atas Impor Barang Tertentu,"Sistim Klasifikasi, Barang, Bea Masuk"
Bea Perolehan Hak atas Tanah dan Bangunan,"Bea Perolehan, Hak Atas Tanah Dan Bangunan"
Bea Perolehan Hak atas Tanah dan Bangunan.,Bea Perolehan Hak Atas Tanah Dan Bangunan
Penagihan Pajak dengan Surat Paksa,"Pajak, Penagihan, Surat Paksa"
Pajak Daerah dan Retribusi Daerah.,"Pajak Daerah, Retribusi Daerah"
Pajak Penghasilan atas Penghasilan yang Diterima oleh Pekerja  Sebesar Upah Minimum Regional,"Pajak Penghasilan, Upah Minimum"
Perubahan atas Undang-Undang Nomor 19 Tahun 1992 tentang Merek.,"Merek, Perubahan, Undang-Undang"
Perubahan atas Undang-Undang Nomor 6 Tahun 1989 tentang Paten.,"Undang-Undang, Paten, Perubahan"
Pengelolaan dan Tatacara Penggunaan Penerimaan Negara Bukan Pajak Dari Dana Pengembangan Keahlian dan Ketrampilan Tenaga Kerja Indonesia,"Tenaga Kerja Indonesia, Pengelolaan, Penerimaan Negara Bukan Pajak"
Penghapusan Piutang Pajak di Kantor Wilayah Xi Ditjen Pajak Kalimantan Timur dan Kalimantan Selatan,"Kanwil Xi Pajak, Penghapusan, Piutang Pajak"
Tatacara Pemberian Pembebasan Bea Masuk dan Cukai atas Barang Perwakilan Negara Asing dan Pejabatnya,"Barang Diplomatik, Pembebasan, Bea Masuk"
"Pembebasan Bea Masuk dan Cukai atas Impor Barang Kiriman Hadiah untuk Keperluan Ibadah Umum, Amal, Sosial dan Kebudayaan.","Ibadah, Impor Barang"
"Pembebasan Bea Masuk atas Impor Barang Keperluan Museum, Kebun Binatang, dan Tempat Lain Semacam Itu yang Terbuka untuk Umum.","Impor Barang, Pembebasan Bea Masuk, Kebun Binatang"
Pembebasan Bea Masuk atas Impor Kemasan yang Berisi Jenazah atau Abu Jenazah,"Kemasan Jenazah, Pembebasan, Bea Masuk"
Pembebasan Bea Masuk atas Impor Barang Pindahan,"Pembebasan, Bea Masuk, Barang Pindahan"
Pembebasan atau Keringanan Bea Masuk dan Cukai atas Impor Peralatan dan Bahan yang Digunakan untuk Mencegah Pencemaran Lingkungan,"Bea Masuk, Keringanan, Alat Pencegah Pencemaran Lingkungan"
"Pembebasan atau Keringanan Bea Masuk atas Impor Bibit dan Benih Pertanian untuk Pembangunan dan Pengembangan Industri Pertanian, Peternakan dan Perikanan","Bibit Pertanian, Pembebasan, Bea Masuk"
Pembebasan atau Keringanan Bea Masuk atas Impor Hasil Laut yang Ditangkap dengan Sarana Penangkap yang Telah Mendapat Izin,"Hasil Laut, Keringanan, Bea Masuk"
Pembebasan atau Keringanan Bea Masuk dan Cukai atas Impor Kembali Barang yang Telah Diekspor,"Keringanan, Barang Ekspor, Bea Masuk"
"Pembebasan atau Keringanan Bea Masuk dan Cukai atas Impor Barang yang Mengalami Kerusakan, Penurunan Mutu, Kemusnahan atau Penyusutan Volume atau Berat","Bea Masuk/Cukai, Keringanan, Barang Rusak"
Kawasan Pabean,"Pabean, Kawasan"
Pengelolaan dan Tatacara Penggunaan Penerimaan Negara Bukan Pajak Dari Dana Hasil Produksi Batubara,"Penerimaan Negara Bukan Pajak, Pengelolaan, Batubara"
"Nilai Kurs Sebagai Dasar Pelunasan Bea Masuk, Ppn Barang dan Jasa dan Ppn atas Barang Mewah dan Pph Bulan April, Mei dan Juni 1997","Nilai Kurs, Dasar Pelunasan, Bea Masuk"
Perubahan Lampiran Skepmenkeu No.607/M/Iii/12/1968 Sebagaimana Telah Diubah Terakhir dengan Kepmenkeu No. 540/KMK.01/1995,"Organisasi Internasional, Daftar Nama"
Penghapusan Piutang Pajak di Kantor Wilayah Xv Ditjen Pajak Maluku dan Irian Jaya,"Penghapusan, Piutang Pajak, Kanwil Xv Pajak"
Penghapusan Piutang Pajak di Kantor Wilayah Xii Ditjen Pajak Sulawesi Selatan/Tenggara,"Penghapusan, Piutang Pajak, Kanwil Xii Pajak"
Subsidi Benih Kedele Bersertifikat Hasil Produksi Pt.Sang Hyang Seri dan Pt.Pertani untuk Keperluan Program Pemerintah Tahun 1997,"Subsidi, Benih Kedele"
Subsidi Benih Padi Bersertifikat/Label Biru Hasil Produksi Pt.Sang Hyang Seri dan Pt. Pertani untuk Keperluan Program Pemerintah Tahun 1997,"Benih Padi, Subsidi"
Dokumen Perusahaan,"Pelaksanaan, Apbn"
Pengesahan Konvensi Pbb tentang Pemberantasan Peredaran Gelap Narkotika dan Psikhotropika,"Pengesahan, Narkotika, Konvensi Pbb"
Penyediaan dan Desain Pita Cukai Minuman Mengandung Etil Alkohol,"Etil Alkohol, Desain, Pita Cukai"
